id,split,label,snr_target,noise_type,pd_path
6971799e7c0a44e694b6db7893091d90,train,1,5.0,1overf,.\data\pd\6971799e7c0a44e694b6db7893091d90_pd.npz
2b9b8b76b39145e8a1c3474005eb39c5,train,1,8.0,1overf,.\data\pd\2b9b8b76b39145e8a1c3474005eb39c5_pd.npz
30e5324db13846b8b9df57e52d49fcca,train,1,3.0,white,.\data\pd\30e5324db13846b8b9df57e52d49fcca_pd.npz
3ce40cc185c14efe9e7f1404380de60c,train,1,8.0,1overf,.\data\pd\3ce40cc185c14efe9e7f1404380de60c_pd.npz
7705bfec53c44cb08c9e1b85b7d041d2,val,1,5.0,1overf,.\data\pd\7705bfec53c44cb08c9e1b85b7d041d2_pd.npz
1f31f90319f94df3bb6810a838b579f7,val,1,4.0,1overf,.\data\pd\1f31f90319f94df3bb6810a838b579f7_pd.npz
9dac2773e2e14d04822320358d542af9,val,1,10.0,1overf,.\data\pd\9dac2773e2e14d04822320358d542af9_pd.npz
099e50584d18440ca31fb7533cc8961a,val,1,5.0,white,.\data\pd\099e50584d18440ca31fb7533cc8961a_pd.npz
a86c74f9b71f4aaf845db60fa89dc87a,train,1,5.0,white,.\data\pd\a86c74f9b71f4aaf845db60fa89dc87a_pd.npz
6bbac9d70c9d4130bae08501b22dc353,train,1,4.0,1overf,.\data\pd\6bbac9d70c9d4130bae08501b22dc353_pd.npz
19d5d2ecfde74e09b92706042d8cedb1,train,1,10.0,white,.\data\pd\19d5d2ecfde74e09b92706042d8cedb1_pd.npz
ee4e7b4e499948308af241871eb19325,train,1,10.0,1overf,.\data\pd\ee4e7b4e499948308af241871eb19325_pd.npz
53959a4da9a748b6b552516d601ad191,train,1,2.0,1overf,.\data\pd\53959a4da9a748b6b552516d601ad191_pd.npz
10ea368be81047c7a9cba10842f9f13f,val,1,5.0,white,.\data\pd\10ea368be81047c7a9cba10842f9f13f_pd.npz
4eee18f438e942e888a7639eb61c5feb,val,1,3.0,1overf,.\data\pd\4eee18f438e942e888a7639eb61c5feb_pd.npz
b0f90afb3c7240c7ba153505a99e076b,train,1,10.0,1overf,.\data\pd\b0f90afb3c7240c7ba153505a99e076b_pd.npz
439d0b2b18334015a782c9005a891cef,test,1,10.0,1overf,.\data\pd\439d0b2b18334015a782c9005a891cef_pd.npz
95ab16d7db734d328ba8489a7e1990a4,train,1,3.0,1overf,.\data\pd\95ab16d7db734d328ba8489a7e1990a4_pd.npz
179daa881566468e80d54d6d179073a4,val,1,3.0,white,.\data\pd\179daa881566468e80d54d6d179073a4_pd.npz
fc1336f2aa664bb4bdcfe3ed9e4b0b54,train,1,3.0,white,.\data\pd\fc1336f2aa664bb4bdcfe3ed9e4b0b54_pd.npz
956f3df65638412abc68be4f469c27f1,test,1,10.0,1overf,.\data\pd\956f3df65638412abc68be4f469c27f1_pd.npz
d830a7e7a0ea442ab6cf82a0c5d4992b,train,1,3.0,1overf,.\data\pd\d830a7e7a0ea442ab6cf82a0c5d4992b_pd.npz
dae2f506c14c458b843e77a27139cefd,val,1,8.0,1overf,.\data\pd\dae2f506c14c458b843e77a27139cefd_pd.npz
64d9ae0ceebd443a937e5fc2baf11a65,train,1,5.0,1overf,.\data\pd\64d9ae0ceebd443a937e5fc2baf11a65_pd.npz
64d7913bd89d4987ac41482a67aa84b7,val,1,5.0,1overf,.\data\pd\64d7913bd89d4987ac41482a67aa84b7_pd.npz
def09c2fc2cc413b9104cdf8277caf39,train,1,2.0,1overf,.\data\pd\def09c2fc2cc413b9104cdf8277caf39_pd.npz
f8c7a049371246a68184b1d9aa4e2c01,train,1,4.0,1overf,.\data\pd\f8c7a049371246a68184b1d9aa4e2c01_pd.npz
c3d0da4420544aebb027682e082677bd,train,1,2.0,white,.\data\pd\c3d0da4420544aebb027682e082677bd_pd.npz
6d9a295f77794c5cbcdf6a773ebca213,train,1,10.0,1overf,.\data\pd\6d9a295f77794c5cbcdf6a773ebca213_pd.npz
2f555bd6023c4d6aa680e1f5233f37b1,train,1,6.0,1overf,.\data\pd\2f555bd6023c4d6aa680e1f5233f37b1_pd.npz
92eaa4b783bf4221ad570a36c6829dfb,train,1,8.0,white,.\data\pd\92eaa4b783bf4221ad570a36c6829dfb_pd.npz
47990774dbc044d88febe267ecd32335,train,1,4.0,1overf,.\data\pd\47990774dbc044d88febe267ecd32335_pd.npz
d1c1ac27d4644a94be3cbdfeb9a38537,train,1,6.0,1overf,.\data\pd\d1c1ac27d4644a94be3cbdfeb9a38537_pd.npz
b7e49811a52e410297d24f22a6ebbe69,test,1,5.0,1overf,.\data\pd\b7e49811a52e410297d24f22a6ebbe69_pd.npz
0103f4683239485fb5feffa3748719e1,val,1,6.0,1overf,.\data\pd\0103f4683239485fb5feffa3748719e1_pd.npz
003a043cc688453a8dd1b7c12c86dfca,train,1,5.0,1overf,.\data\pd\003a043cc688453a8dd1b7c12c86dfca_pd.npz
14d29d99366a4c6fb241c06a33f5040f,val,1,2.0,white,.\data\pd\14d29d99366a4c6fb241c06a33f5040f_pd.npz
678cecac1cd34c9b82950b3eba386ec5,val,1,2.0,1overf,.\data\pd\678cecac1cd34c9b82950b3eba386ec5_pd.npz
b911f7a729ba43dc8e39937e0d16b08f,train,1,2.0,1overf,.\data\pd\b911f7a729ba43dc8e39937e0d16b08f_pd.npz
f60ffe255b6f4f1fa440fa0781c49515,train,1,2.0,1overf,.\data\pd\f60ffe255b6f4f1fa440fa0781c49515_pd.npz
3fa8b3d76ee649e6a1b72160f99c0978,train,1,2.0,1overf,.\data\pd\3fa8b3d76ee649e6a1b72160f99c0978_pd.npz
5ba43e428a1a45059d5e8e2ab49eff8b,train,1,4.0,white,.\data\pd\5ba43e428a1a45059d5e8e2ab49eff8b_pd.npz
938ebc6ae6444f58aff1db0adf27e79d,val,1,4.0,1overf,.\data\pd\938ebc6ae6444f58aff1db0adf27e79d_pd.npz
de755008b9b6438290d156e67914ffbd,train,1,2.0,1overf,.\data\pd\de755008b9b6438290d156e67914ffbd_pd.npz
1d36a62e20d54b329aeb68b4219ce7cc,train,1,6.0,white,.\data\pd\1d36a62e20d54b329aeb68b4219ce7cc_pd.npz
1493887c36024d6988ffb42c9b231912,train,1,6.0,1overf,.\data\pd\1493887c36024d6988ffb42c9b231912_pd.npz
9eb24755bd4c4bcabde96d4cba612e17,train,1,5.0,1overf,.\data\pd\9eb24755bd4c4bcabde96d4cba612e17_pd.npz
f37cc0b034164cca986882d4c207dfca,train,1,4.0,1overf,.\data\pd\f37cc0b034164cca986882d4c207dfca_pd.npz
f656ec79f020414fb2e3f3f2ef5f6b9d,test,1,10.0,white,.\data\pd\f656ec79f020414fb2e3f3f2ef5f6b9d_pd.npz
6dd24ebe975e4d9e958b0e510b5f6802,test,1,10.0,1overf,.\data\pd\6dd24ebe975e4d9e958b0e510b5f6802_pd.npz
e2e2230f86f14f07a0a73557e16e017b,train,1,6.0,1overf,.\data\pd\e2e2230f86f14f07a0a73557e16e017b_pd.npz
8148f72a933d425b9653d73eec754287,train,1,3.0,1overf,.\data\pd\8148f72a933d425b9653d73eec754287_pd.npz
62e3c05bc66948e593997dbe7969ba5a,train,1,5.0,1overf,.\data\pd\62e3c05bc66948e593997dbe7969ba5a_pd.npz
c6cba8e8f1884b2eb5724103a051e9ed,test,1,5.0,1overf,.\data\pd\c6cba8e8f1884b2eb5724103a051e9ed_pd.npz
6a9b247f423648b4ae1fec105cc11e73,train,1,3.0,white,.\data\pd\6a9b247f423648b4ae1fec105cc11e73_pd.npz
d6b81cbd54ab4c4085eec7510b5a0295,train,1,6.0,1overf,.\data\pd\d6b81cbd54ab4c4085eec7510b5a0295_pd.npz
9d8ca3c9383242b68aad46ca9e5905a0,train,1,10.0,1overf,.\data\pd\9d8ca3c9383242b68aad46ca9e5905a0_pd.npz
568cb1da55d545d2957c13f65997af07,train,1,8.0,1overf,.\data\pd\568cb1da55d545d2957c13f65997af07_pd.npz
a57519fe6d3244418e496f3c574561ac,train,1,2.0,1overf,.\data\pd\a57519fe6d3244418e496f3c574561ac_pd.npz
1f561424065440a989b95b8701745f35,val,1,6.0,white,.\data\pd\1f561424065440a989b95b8701745f35_pd.npz
535ade2fc55943378568a5cec51333d2,val,1,2.0,white,.\data\pd\535ade2fc55943378568a5cec51333d2_pd.npz
58fb4e95d7274d05b145473517376e60,train,1,8.0,1overf,.\data\pd\58fb4e95d7274d05b145473517376e60_pd.npz
b043dd36b37b490988f6494f14728b69,train,1,3.0,white,.\data\pd\b043dd36b37b490988f6494f14728b69_pd.npz
7f480a652c33468699d8498266b94f2c,train,1,5.0,white,.\data\pd\7f480a652c33468699d8498266b94f2c_pd.npz
294548ed486b4183b3160b88e4d82b3a,train,1,10.0,1overf,.\data\pd\294548ed486b4183b3160b88e4d82b3a_pd.npz
d8ea4b691cf641358384551e7ac15ca8,train,1,5.0,1overf,.\data\pd\d8ea4b691cf641358384551e7ac15ca8_pd.npz
31c873160cd146719ecce11f7b52531a,val,1,8.0,1overf,.\data\pd\31c873160cd146719ecce11f7b52531a_pd.npz
29a5fbdad2b048599df2ebe5508ded12,test,1,10.0,white,.\data\pd\29a5fbdad2b048599df2ebe5508ded12_pd.npz
ab8299ab01bf4234b6ef3404766723fa,train,1,6.0,white,.\data\pd\ab8299ab01bf4234b6ef3404766723fa_pd.npz
511a5e31795442a7ae15e1388be24ae8,train,1,4.0,1overf,.\data\pd\511a5e31795442a7ae15e1388be24ae8_pd.npz
87f42755e17a42a984fb5703d7901f3f,val,1,3.0,white,.\data\pd\87f42755e17a42a984fb5703d7901f3f_pd.npz
83271dc86ba94b2eb2a36f3cf41535b5,train,1,5.0,1overf,.\data\pd\83271dc86ba94b2eb2a36f3cf41535b5_pd.npz
811160c09a95454ba7b68dc3471af403,train,1,2.0,white,.\data\pd\811160c09a95454ba7b68dc3471af403_pd.npz
21eb8e2e0a9b47998b9e13b7e5243370,train,1,4.0,1overf,.\data\pd\21eb8e2e0a9b47998b9e13b7e5243370_pd.npz
ed61686df4524ea695cd7ace73d0c755,train,1,5.0,white,.\data\pd\ed61686df4524ea695cd7ace73d0c755_pd.npz
5201fd533b7f4f698b00ec8dc51bf875,train,1,2.0,1overf,.\data\pd\5201fd533b7f4f698b00ec8dc51bf875_pd.npz
50040cee5cbe4053b9cfdc60920e0a75,train,1,3.0,white,.\data\pd\50040cee5cbe4053b9cfdc60920e0a75_pd.npz
e8d8eb55df774871a7a116ec0bbd20da,train,1,5.0,1overf,.\data\pd\e8d8eb55df774871a7a116ec0bbd20da_pd.npz
def10c39a4e741d1925703bac75e8255,train,1,5.0,white,.\data\pd\def10c39a4e741d1925703bac75e8255_pd.npz
823ade5b8abe4febb357047bb23dadbd,train,1,10.0,1overf,.\data\pd\823ade5b8abe4febb357047bb23dadbd_pd.npz
79eb763a46b4453b8b6b47942c28ce8c,test,1,2.0,1overf,.\data\pd\79eb763a46b4453b8b6b47942c28ce8c_pd.npz
9c12db9b5d8f4f94aeb6ff530d1da540,test,1,3.0,white,.\data\pd\9c12db9b5d8f4f94aeb6ff530d1da540_pd.npz
3817caa43bed46bba1ce50179ef3bf82,val,1,6.0,1overf,.\data\pd\3817caa43bed46bba1ce50179ef3bf82_pd.npz
0274d85b0ea94fb88e083d9459fc118f,train,1,5.0,white,.\data\pd\0274d85b0ea94fb88e083d9459fc118f_pd.npz
e7a93d9870f5462e9ac3ded3c7c68b09,val,1,5.0,white,.\data\pd\e7a93d9870f5462e9ac3ded3c7c68b09_pd.npz
b9351b75ba0b4838833cdd65877d6349,train,1,2.0,1overf,.\data\pd\b9351b75ba0b4838833cdd65877d6349_pd.npz
336f5eadd920477cb681754df149e896,train,1,5.0,1overf,.\data\pd\336f5eadd920477cb681754df149e896_pd.npz
b8add386b83741f6b268c0a2509c5892,train,1,10.0,white,.\data\pd\b8add386b83741f6b268c0a2509c5892_pd.npz
9dcb049a81f64c069034cfcd4b4dfad2,test,1,4.0,1overf,.\data\pd\9dcb049a81f64c069034cfcd4b4dfad2_pd.npz
746f323978374b3385d5e89e45ee60ed,train,1,2.0,white,.\data\pd\746f323978374b3385d5e89e45ee60ed_pd.npz
4f38e6e75d994cdcb7a4f62b84ae345c,train,1,10.0,1overf,.\data\pd\4f38e6e75d994cdcb7a4f62b84ae345c_pd.npz
bfe6a7a49bac47eaa17d401e6dd2afc7,test,0,6.0,1overf,.\data\pd\bfe6a7a49bac47eaa17d401e6dd2afc7_pd.npz
b38a472a1b144b22b300f5c58348a228,test,0,5.0,white,.\data\pd\b38a472a1b144b22b300f5c58348a228_pd.npz
906d1fb1a5264647a4b0d4eebdc750ae,train,0,4.0,1overf,.\data\pd\906d1fb1a5264647a4b0d4eebdc750ae_pd.npz
9024259fd2fd4a09b2633a8804dc392c,val,0,4.0,1overf,.\data\pd\9024259fd2fd4a09b2633a8804dc392c_pd.npz
94af3be838ba4057be41ce127e56f8ef,train,0,4.0,1overf,.\data\pd\94af3be838ba4057be41ce127e56f8ef_pd.npz
a259605d8aef42b0b8a65f5eaa28f997,val,0,4.0,1overf,.\data\pd\a259605d8aef42b0b8a65f5eaa28f997_pd.npz
3fb2814178b3421e993bf78730cbaf71,val,0,6.0,white,.\data\pd\3fb2814178b3421e993bf78730cbaf71_pd.npz
dd1dfea0c7a5458382d9b7d93d719e60,val,0,10.0,1overf,.\data\pd\dd1dfea0c7a5458382d9b7d93d719e60_pd.npz
7516234771bc45b3ab00a44efb39203b,val,0,4.0,1overf,.\data\pd\7516234771bc45b3ab00a44efb39203b_pd.npz
f50b1af40cae42be9ffb06e900b9c183,train,0,10.0,1overf,.\data\pd\f50b1af40cae42be9ffb06e900b9c183_pd.npz
1d341efa680b4a77aacd8949ba24dcf2,train,0,5.0,1overf,.\data\pd\1d341efa680b4a77aacd8949ba24dcf2_pd.npz
47447b226601476cb248a9dc54a4dc94,train,0,5.0,1overf,.\data\pd\47447b226601476cb248a9dc54a4dc94_pd.npz
a3e9b137004344ab8b7cb63e4bceae7e,train,0,3.0,1overf,.\data\pd\a3e9b137004344ab8b7cb63e4bceae7e_pd.npz
0e51af47275c401792806cfdc3d3f78d,train,0,5.0,1overf,.\data\pd\0e51af47275c401792806cfdc3d3f78d_pd.npz
e0f0aa6dd2d94ab39531a97f4058861d,train,0,2.0,1overf,.\data\pd\e0f0aa6dd2d94ab39531a97f4058861d_pd.npz
c66ab372aafe4ee1b1e4caffa127207d,test,0,2.0,1overf,.\data\pd\c66ab372aafe4ee1b1e4caffa127207d_pd.npz
d1237a7e930546b9b1a98425671bf3a3,train,0,6.0,1overf,.\data\pd\d1237a7e930546b9b1a98425671bf3a3_pd.npz
b7e6f833c22946fea36c0c88ed905dd9,train,0,8.0,1overf,.\data\pd\b7e6f833c22946fea36c0c88ed905dd9_pd.npz
ae46e513e3a64bb6b7c6565a43142917,test,0,2.0,1overf,.\data\pd\ae46e513e3a64bb6b7c6565a43142917_pd.npz
bd54c8fa1ed44117b78a5c084c8c07ed,train,0,10.0,1overf,.\data\pd\bd54c8fa1ed44117b78a5c084c8c07ed_pd.npz
92ad560510f040fdbe53173935d7608a,train,0,6.0,white,.\data\pd\92ad560510f040fdbe53173935d7608a_pd.npz
fe0e95b9391247ffa2f162cef0b52041,test,0,6.0,1overf,.\data\pd\fe0e95b9391247ffa2f162cef0b52041_pd.npz
d1f62f8d7b3142a3b7ff1bda9e4f37ab,test,0,5.0,1overf,.\data\pd\d1f62f8d7b3142a3b7ff1bda9e4f37ab_pd.npz
1676cb15f5f84b68a44f2db046506f03,train,0,8.0,1overf,.\data\pd\1676cb15f5f84b68a44f2db046506f03_pd.npz
b0775129221f40cb9788b54a9f9b0b2f,train,0,6.0,1overf,.\data\pd\b0775129221f40cb9788b54a9f9b0b2f_pd.npz
7f3bb87e2bfa42b299866aff9e35ce61,val,0,4.0,1overf,.\data\pd\7f3bb87e2bfa42b299866aff9e35ce61_pd.npz
ee655cf04ce643909ad461187aa6b738,train,0,4.0,white,.\data\pd\ee655cf04ce643909ad461187aa6b738_pd.npz
99214715347f487aadb56f88b56acf0b,train,0,10.0,1overf,.\data\pd\99214715347f487aadb56f88b56acf0b_pd.npz
763d6280bf0f4a8eb21fc79c3e48f8fb,train,0,3.0,white,.\data\pd\763d6280bf0f4a8eb21fc79c3e48f8fb_pd.npz
5ac9bc98787d4d30af81f3460160d48e,train,0,3.0,1overf,.\data\pd\5ac9bc98787d4d30af81f3460160d48e_pd.npz
ab0ef87dee68428c9841169c4ec70b02,train,0,4.0,1overf,.\data\pd\ab0ef87dee68428c9841169c4ec70b02_pd.npz
a89cb3f2a7ca4b6f8851a94c5ff7eab4,val,0,6.0,1overf,.\data\pd\a89cb3f2a7ca4b6f8851a94c5ff7eab4_pd.npz
f1b26576b6d14877a623396b6c2e4fd3,train,0,8.0,1overf,.\data\pd\f1b26576b6d14877a623396b6c2e4fd3_pd.npz
378ca19097af4568a2fda340adbd4800,train,0,10.0,1overf,.\data\pd\378ca19097af4568a2fda340adbd4800_pd.npz
198138575e70459ab0cd74ae65000f4e,train,0,2.0,1overf,.\data\pd\198138575e70459ab0cd74ae65000f4e_pd.npz
e6f0011d51034bc48efde1653a3b524c,train,0,5.0,1overf,.\data\pd\e6f0011d51034bc48efde1653a3b524c_pd.npz
45a13af77cc343ba8aed5e9959cc6dbc,train,0,8.0,1overf,.\data\pd\45a13af77cc343ba8aed5e9959cc6dbc_pd.npz
823feb89275a4a7ca1ff9b5d5ac2098f,test,0,3.0,1overf,.\data\pd\823feb89275a4a7ca1ff9b5d5ac2098f_pd.npz
cd1148e01e7f462096421f4b4aa001dd,train,0,2.0,1overf,.\data\pd\cd1148e01e7f462096421f4b4aa001dd_pd.npz
e5c5ba44ca40479097fb79319048710b,test,0,8.0,1overf,.\data\pd\e5c5ba44ca40479097fb79319048710b_pd.npz
f96fb5eb01254a9d9db236b32c03f4a3,test,0,10.0,1overf,.\data\pd\f96fb5eb01254a9d9db236b32c03f4a3_pd.npz
7cdd80e77d514a9792e6341aa4c508ed,val,0,5.0,1overf,.\data\pd\7cdd80e77d514a9792e6341aa4c508ed_pd.npz
2850497d7cd04f6eb69e5944463febf9,val,0,2.0,1overf,.\data\pd\2850497d7cd04f6eb69e5944463febf9_pd.npz
2a2010bdce6240f19bc481d975a1802e,train,0,5.0,1overf,.\data\pd\2a2010bdce6240f19bc481d975a1802e_pd.npz
849d3a8a8f1c4fcfb5ad429516c688e1,train,0,4.0,1overf,.\data\pd\849d3a8a8f1c4fcfb5ad429516c688e1_pd.npz
f0e8f77fa63f4ae2855e6919fb0b3314,train,0,5.0,white,.\data\pd\f0e8f77fa63f4ae2855e6919fb0b3314_pd.npz
7e1c82ae0f4a4234812e7c10fa8fb999,train,0,10.0,1overf,.\data\pd\7e1c82ae0f4a4234812e7c10fa8fb999_pd.npz
4271fb06595c4141801f3ba9bced9527,train,0,4.0,1overf,.\data\pd\4271fb06595c4141801f3ba9bced9527_pd.npz
1d61612d59f94239b5842f9fe893ef7c,train,0,10.0,1overf,.\data\pd\1d61612d59f94239b5842f9fe893ef7c_pd.npz
fce0637a5599461ca40a725ddc807ded,train,0,3.0,1overf,.\data\pd\fce0637a5599461ca40a725ddc807ded_pd.npz
56a9a5cb5ca6477b9f5d88bf081b9c07,train,0,6.0,1overf,.\data\pd\56a9a5cb5ca6477b9f5d88bf081b9c07_pd.npz
4cae8f66a558419e9dd3119915260e83,train,0,10.0,1overf,.\data\pd\4cae8f66a558419e9dd3119915260e83_pd.npz
6287091243994385800470a496c1cfc1,train,0,3.0,1overf,.\data\pd\6287091243994385800470a496c1cfc1_pd.npz
832717ebef6b40988329d9a2f3a37495,train,0,5.0,1overf,.\data\pd\832717ebef6b40988329d9a2f3a37495_pd.npz
0cdc3f9049384a8dbaff1453d24baf02,train,0,2.0,1overf,.\data\pd\0cdc3f9049384a8dbaff1453d24baf02_pd.npz
723e8ba880ea4d88aeb7530310b28532,test,0,6.0,1overf,.\data\pd\723e8ba880ea4d88aeb7530310b28532_pd.npz
3ce0f60781d849cd8e6c60d2a9917c62,train,0,10.0,1overf,.\data\pd\3ce0f60781d849cd8e6c60d2a9917c62_pd.npz
b7133f572aca4a00a9f12b40b6e31f6f,val,0,10.0,1overf,.\data\pd\b7133f572aca4a00a9f12b40b6e31f6f_pd.npz
235bf0546f954cc29d71777c9a68c611,train,0,2.0,white,.\data\pd\235bf0546f954cc29d71777c9a68c611_pd.npz
58a4cf8c2cce4b99b4e6d0a4d127a83d,train,0,8.0,1overf,.\data\pd\58a4cf8c2cce4b99b4e6d0a4d127a83d_pd.npz
114c61b03af044228e48352e57e3f87b,train,0,6.0,1overf,.\data\pd\114c61b03af044228e48352e57e3f87b_pd.npz
650746f38d084b809851343131a32411,test,0,8.0,1overf,.\data\pd\650746f38d084b809851343131a32411_pd.npz
6a42bab0723f4816b80586bbf2f7e3ec,train,0,8.0,1overf,.\data\pd\6a42bab0723f4816b80586bbf2f7e3ec_pd.npz
42065c08674440aa9db358b47430baf6,train,0,5.0,1overf,.\data\pd\42065c08674440aa9db358b47430baf6_pd.npz
fb7f311c661a46a5bf7eeae4aea02cfb,train,0,3.0,1overf,.\data\pd\fb7f311c661a46a5bf7eeae4aea02cfb_pd.npz
ab3afc10e2104e14980e1093d4fd1afe,train,0,5.0,1overf,.\data\pd\ab3afc10e2104e14980e1093d4fd1afe_pd.npz
621f56d51ee4446e938588c1644e0aa7,test,0,8.0,1overf,.\data\pd\621f56d51ee4446e938588c1644e0aa7_pd.npz
b2ae122e9a8946c8bb321e3b82d76217,test,0,3.0,1overf,.\data\pd\b2ae122e9a8946c8bb321e3b82d76217_pd.npz
e3e46af04a554be3a0f28d409dd331b0,train,0,6.0,1overf,.\data\pd\e3e46af04a554be3a0f28d409dd331b0_pd.npz
9de4083236e440d18f6e120c56c22fdc,val,0,6.0,white,.\data\pd\9de4083236e440d18f6e120c56c22fdc_pd.npz
f362bef4a9b04cb58f6bc375ddae6ce2,train,0,4.0,1overf,.\data\pd\f362bef4a9b04cb58f6bc375ddae6ce2_pd.npz
9e903dbbd59847a4bd0b1d1f6757ad69,train,0,10.0,1overf,.\data\pd\9e903dbbd59847a4bd0b1d1f6757ad69_pd.npz
c927e0fb4cc14265b2bb259a89db001b,train,0,3.0,1overf,.\data\pd\c927e0fb4cc14265b2bb259a89db001b_pd.npz
f654c17495ed40899be9e064090f3b00,val,0,3.0,1overf,.\data\pd\f654c17495ed40899be9e064090f3b00_pd.npz
bcff849df84a485d8ef4e4f42d8f7793,train,0,3.0,white,.\data\pd\bcff849df84a485d8ef4e4f42d8f7793_pd.npz
43e750b0044344d69b0b2f9400e06ffe,train,0,10.0,1overf,.\data\pd\43e750b0044344d69b0b2f9400e06ffe_pd.npz
c879b228a8a84907915f46433918c76b,train,0,6.0,1overf,.\data\pd\c879b228a8a84907915f46433918c76b_pd.npz
12bd4310be454a4c9395a3dd7c828b3c,val,0,8.0,white,.\data\pd\12bd4310be454a4c9395a3dd7c828b3c_pd.npz
7c377a89a6bd4547b76d0f9020807581,test,0,4.0,white,.\data\pd\7c377a89a6bd4547b76d0f9020807581_pd.npz
d9feea34675e462690a997788eb3ee62,val,0,2.0,1overf,.\data\pd\d9feea34675e462690a997788eb3ee62_pd.npz
7191396841814d2f8d477f473acf6bfd,val,0,10.0,1overf,.\data\pd\7191396841814d2f8d477f473acf6bfd_pd.npz
7967237f01274d41845078f8f9459537,train,0,8.0,white,.\data\pd\7967237f01274d41845078f8f9459537_pd.npz
b19878a7a68e4ff6ad0dc9d1a24b16d0,val,0,4.0,white,.\data\pd\b19878a7a68e4ff6ad0dc9d1a24b16d0_pd.npz
5c39645ceefa41638a66439ba83da02d,train,0,3.0,white,.\data\pd\5c39645ceefa41638a66439ba83da02d_pd.npz
33bf3ed94ceb4d72a755528059a2e385,train,0,6.0,1overf,.\data\pd\33bf3ed94ceb4d72a755528059a2e385_pd.npz
bd520776c02a44eb88bbabf09498505f,train,0,8.0,1overf,.\data\pd\bd520776c02a44eb88bbabf09498505f_pd.npz
276ae61def7f42bdb00a297254be6c7d,train,0,10.0,1overf,.\data\pd\276ae61def7f42bdb00a297254be6c7d_pd.npz
da4d0df7f7b34f1aaf08bd4aba8e0a49,train,0,5.0,white,.\data\pd\da4d0df7f7b34f1aaf08bd4aba8e0a49_pd.npz
78d36cad4614430eb58a143c18f50c3d,val,0,3.0,1overf,.\data\pd\78d36cad4614430eb58a143c18f50c3d_pd.npz
1be62f28bbb145258d8a2ea6ab9f7fe5,train,0,8.0,1overf,.\data\pd\1be62f28bbb145258d8a2ea6ab9f7fe5_pd.npz
5a59ed3fbc5e45f0a9ac6cc89a889651,train,0,8.0,white,.\data\pd\5a59ed3fbc5e45f0a9ac6cc89a889651_pd.npz
1bf599745eca48b989cc94c9751f1d7d,train,0,4.0,1overf,.\data\pd\1bf599745eca48b989cc94c9751f1d7d_pd.npz
be6f09fcea354128ad28e3660613196d,val,0,4.0,1overf,.\data\pd\be6f09fcea354128ad28e3660613196d_pd.npz
5e114fd0bd2440ccbf015355e83e9d0f,train,0,8.0,1overf,.\data\pd\5e114fd0bd2440ccbf015355e83e9d0f_pd.npz
fe9cac64dda74a95b7568782786dae89,train,0,3.0,1overf,.\data\pd\fe9cac64dda74a95b7568782786dae89_pd.npz
165ba0e2f9414a07863c8f729039ddda,train,0,5.0,1overf,.\data\pd\165ba0e2f9414a07863c8f729039ddda_pd.npz
a0a811c01f1d44c8b9f7fda1602dfceb,test,0,2.0,1overf,.\data\pd\a0a811c01f1d44c8b9f7fda1602dfceb_pd.npz
9ebc89d88ddb441eb002cbe103660158,train,0,4.0,white,.\data\pd\9ebc89d88ddb441eb002cbe103660158_pd.npz
9f5aff69dd45411db7520400ef2b8437,train,0,6.0,1overf,.\data\pd\9f5aff69dd45411db7520400ef2b8437_pd.npz
30830ec7f0ae4a2d8d9e7dcec1479dc6,val,0,2.0,1overf,.\data\pd\30830ec7f0ae4a2d8d9e7dcec1479dc6_pd.npz
7d39de8740a74a86bcd29a254aaaf16a,train,0,4.0,1overf,.\data\pd\7d39de8740a74a86bcd29a254aaaf16a_pd.npz
f61ef25777e84240aae1c99803535dd0,train,0,6.0,1overf,.\data\pd\f61ef25777e84240aae1c99803535dd0_pd.npz
2b1ccc80484a4ae68eef528125ff3ec6,train,0,8.0,1overf,.\data\pd\2b1ccc80484a4ae68eef528125ff3ec6_pd.npz
1387ea9a10c14a98ad83505239d8313c,train,0,2.0,1overf,.\data\pd\1387ea9a10c14a98ad83505239d8313c_pd.npz
c3f7aebcdaf348b1ab926b6e873b3572,train,0,5.0,1overf,.\data\pd\c3f7aebcdaf348b1ab926b6e873b3572_pd.npz
0349e39fa23d41e5af0201814c63b5f6,train,0,3.0,white,.\data\pd\0349e39fa23d41e5af0201814c63b5f6_pd.npz
2977d2c205294d4e871d39a2fcb8ce1a,train,0,8.0,white,.\data\pd\2977d2c205294d4e871d39a2fcb8ce1a_pd.npz
21138ea83ac44877a4a2ea9c8c24b349,test,0,10.0,white,.\data\pd\21138ea83ac44877a4a2ea9c8c24b349_pd.npz
d908c80c2f8f43fbbe93b398977d783b,train,0,8.0,white,.\data\pd\d908c80c2f8f43fbbe93b398977d783b_pd.npz
4edc1ee7e78d4779afce02133867d35e,train,0,2.0,1overf,.\data\pd\4edc1ee7e78d4779afce02133867d35e_pd.npz
96dd2de455b24fa7b44c47b4a6319088,train,0,10.0,1overf,.\data\pd\96dd2de455b24fa7b44c47b4a6319088_pd.npz
250a6c36dfc34e43a35588aecf36fc43,train,0,6.0,1overf,.\data\pd\250a6c36dfc34e43a35588aecf36fc43_pd.npz
9f323a2f509441f696fda498e119c034,val,0,6.0,1overf,.\data\pd\9f323a2f509441f696fda498e119c034_pd.npz
