id,split,label,snr_target,snr_empirical,fs,N,T,f0,f1,phi0,noise_type,alpha,ar1_phi,seed,path
6a9b247f423648b4ae1fec105cc11e73,train,1,3.0,3.0000000000014877,2048,4096,2.0,30.0,80.0,4.2941492575216005,white,nan,nan,2025,.\data\synthetic\train\white\6a9b247f423648b4ae1fec105cc11e73.npy
d6b81cbd54ab4c4085eec7510b5a0295,train,1,6.0,6.000000000001129,2048,4096,2.0,20.0,120.0,1.026365967545987,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\d6b81cbd54ab4c4085eec7510b5a0295.npy
9d8ca3c9383242b68aad46ca9e5905a0,train,1,10.0,10.000000000000023,1024,1024,1.0,30.0,80.0,1.3208663023025815,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\9d8ca3c9383242b68aad46ca9e5905a0.npy
568cb1da55d545d2957c13f65997af07,train,1,8.0,8.000000000000009,1024,2048,2.0,20.0,80.0,4.959156185322509,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\568cb1da55d545d2957c13f65997af07.npy
a57519fe6d3244418e496f3c574561ac,train,1,2.0,2.0000000000000786,1024,1024,1.0,30.0,180.0,4.6220811615644175,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\a57519fe6d3244418e496f3c574561ac.npy
1f561424065440a989b95b8701745f35,val,1,6.0,6.000000000003009,2048,4096,2.0,20.0,120.0,4.972513820475394,white,nan,nan,2025,.\data\synthetic\val\white\1f561424065440a989b95b8701745f35.npy
535ade2fc55943378568a5cec51333d2,val,1,2.0,2.0000000000009996,2048,4096,2.0,30.0,80.0,5.664451789107731,white,nan,nan,2025,.\data\synthetic\val\white\535ade2fc55943378568a5cec51333d2.npy
58fb4e95d7274d05b145473517376e60,train,1,8.0,8.000000000000012,2048,4096,2.0,20.0,80.0,3.868113483331622,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\58fb4e95d7274d05b145473517376e60.npy
b043dd36b37b490988f6494f14728b69,train,1,3.0,3.000000000001594,1024,2048,2.0,40.0,120.0,3.992587635431219,white,nan,nan,2025,.\data\synthetic\train\white\b043dd36b37b490988f6494f14728b69.npy
7f480a652c33468699d8498266b94f2c,train,1,5.0,5.000000000002561,2048,4096,2.0,30.0,180.0,0.022096600038783807,white,nan,nan,2025,.\data\synthetic\train\white\7f480a652c33468699d8498266b94f2c.npy
294548ed486b4183b3160b88e4d82b3a,train,1,10.0,10.000000000000346,2048,4096,2.0,30.0,180.0,2.7744942635956353,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\294548ed486b4183b3160b88e4d82b3a.npy
d8ea4b691cf641358384551e7ac15ca8,train,1,5.0,5.000000000000245,2048,2048,1.0,30.0,80.0,3.13131770748211,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\d8ea4b691cf641358384551e7ac15ca8.npy
31c873160cd146719ecce11f7b52531a,val,1,8.0,8.000000000001451,1024,2048,2.0,20.0,80.0,1.3707159511481148,1overf,0.5,nan,2025,.\data\synthetic\val\colored_1overf_alpha0.5\31c873160cd146719ecce11f7b52531a.npy
29a5fbdad2b048599df2ebe5508ded12,test,1,10.0,10.00000000000511,2048,4096,2.0,40.0,180.0,3.6652765740916737,white,nan,nan,2025,.\data\synthetic\test\white\29a5fbdad2b048599df2ebe5508ded12.npy
ab8299ab01bf4234b6ef3404766723fa,train,1,6.0,6.000000000003015,1024,2048,2.0,40.0,120.0,1.1960880748626448,white,nan,nan,2025,.\data\synthetic\train\white\ab8299ab01bf4234b6ef3404766723fa.npy
511a5e31795442a7ae15e1388be24ae8,train,1,4.0,4.000000000000008,2048,4096,2.0,40.0,80.0,3.341375498566852,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\511a5e31795442a7ae15e1388be24ae8.npy
87f42755e17a42a984fb5703d7901f3f,val,1,3.0,3.0000000000013918,2048,2048,1.0,40.0,80.0,3.6139335888450765,white,nan,nan,2025,.\data\synthetic\val\white\87f42755e17a42a984fb5703d7901f3f.npy
83271dc86ba94b2eb2a36f3cf41535b5,train,1,5.0,5.000000000000898,1024,2048,2.0,20.0,80.0,0.5132435890437438,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\83271dc86ba94b2eb2a36f3cf41535b5.npy
811160c09a95454ba7b68dc3471af403,train,1,2.0,2.0000000000009845,2048,2048,1.0,30.0,120.0,0.8820548897126936,white,nan,nan,2025,.\data\synthetic\train\white\811160c09a95454ba7b68dc3471af403.npy
21eb8e2e0a9b47998b9e13b7e5243370,train,1,4.0,4.000000000000685,1024,1024,1.0,40.0,120.0,0.06100238693970774,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\21eb8e2e0a9b47998b9e13b7e5243370.npy
ed61686df4524ea695cd7ace73d0c755,train,1,5.0,5.000000000002582,1024,1024,1.0,30.0,80.0,5.605666175393215,white,nan,nan,2025,.\data\synthetic\train\white\ed61686df4524ea695cd7ace73d0c755.npy
5201fd533b7f4f698b00ec8dc51bf875,train,1,2.0,2.0000000000000075,2048,2048,1.0,20.0,180.0,4.493972828259652,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\5201fd533b7f4f698b00ec8dc51bf875.npy
50040cee5cbe4053b9cfdc60920e0a75,train,1,3.0,3.0000000000015037,2048,2048,1.0,30.0,180.0,5.116906249147742,white,nan,nan,2025,.\data\synthetic\train\white\50040cee5cbe4053b9cfdc60920e0a75.npy
e8d8eb55df774871a7a116ec0bbd20da,train,1,5.0,5.000000000000843,2048,2048,1.0,40.0,120.0,4.068700207154473,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\e8d8eb55df774871a7a116ec0bbd20da.npy
def10c39a4e741d1925703bac75e8255,train,1,5.0,5.000000000002518,2048,4096,2.0,30.0,180.0,1.3521910981257248,white,nan,nan,2025,.\data\synthetic\train\white\def10c39a4e741d1925703bac75e8255.npy
823ade5b8abe4febb357047bb23dadbd,train,1,10.0,10.000000000000014,2048,4096,2.0,30.0,180.0,0.6244426352724013,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\823ade5b8abe4febb357047bb23dadbd.npy
79eb763a46b4453b8b6b47942c28ce8c,test,1,2.0,2.0000000000000098,1024,1024,1.0,30.0,120.0,1.3226485655068272,1overf,1.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.5\79eb763a46b4453b8b6b47942c28ce8c.npy
9c12db9b5d8f4f94aeb6ff530d1da540,test,1,3.0,3.000000000001462,2048,4096,2.0,30.0,80.0,4.868282657840427,white,nan,nan,2025,.\data\synthetic\test\white\9c12db9b5d8f4f94aeb6ff530d1da540.npy
3817caa43bed46bba1ce50179ef3bf82,val,1,6.0,6.000000000000241,2048,4096,2.0,40.0,80.0,4.090280938001796,1overf,1.0,nan,2025,.\data\synthetic\val\colored_1overf_alpha1.0\3817caa43bed46bba1ce50179ef3bf82.npy
0274d85b0ea94fb88e083d9459fc118f,train,1,5.0,5.000000000002529,2048,4096,2.0,20.0,180.0,3.0529782968954238,white,nan,nan,2025,.\data\synthetic\train\white\0274d85b0ea94fb88e083d9459fc118f.npy
e7a93d9870f5462e9ac3ded3c7c68b09,val,1,5.0,5.000000000002487,1024,2048,2.0,20.0,80.0,6.019532531543776,white,nan,nan,2025,.\data\synthetic\val\white\e7a93d9870f5462e9ac3ded3c7c68b09.npy
b9351b75ba0b4838833cdd65877d6349,train,1,2.0,2.0000000000003735,1024,1024,1.0,40.0,180.0,6.221937690941205,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\b9351b75ba0b4838833cdd65877d6349.npy
336f5eadd920477cb681754df149e896,train,1,5.0,5.00000000000002,1024,2048,2.0,40.0,180.0,5.346793963807274,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\336f5eadd920477cb681754df149e896.npy
b8add386b83741f6b268c0a2509c5892,train,1,10.0,10.000000000005013,2048,4096,2.0,40.0,80.0,3.8962127077372544,white,nan,nan,2025,.\data\synthetic\train\white\b8add386b83741f6b268c0a2509c5892.npy
9dcb049a81f64c069034cfcd4b4dfad2,test,1,4.0,4.000000000000173,1024,1024,1.0,40.0,120.0,3.4278987512841326,1overf,1.0,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.0\9dcb049a81f64c069034cfcd4b4dfad2.npy
746f323978374b3385d5e89e45ee60ed,train,1,2.0,2.0000000000009646,2048,2048,1.0,20.0,180.0,1.5755941255644808,white,nan,nan,2025,.\data\synthetic\train\white\746f323978374b3385d5e89e45ee60ed.npy
4f38e6e75d994cdcb7a4f62b84ae345c,train,1,10.0,10.000000000001812,2048,4096,2.0,30.0,80.0,3.4436502122891697,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\4f38e6e75d994cdcb7a4f62b84ae345c.npy
bfe6a7a49bac47eaa17d401e6dd2afc7,test,0,6.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.0\bfe6a7a49bac47eaa17d401e6dd2afc7.npy
b38a472a1b144b22b300f5c58348a228,test,0,5.0,0.0,1024,2048,2.0,nan,nan,nan,white,nan,nan,2025,.\data\synthetic\test\white\b38a472a1b144b22b300f5c58348a228.npy
906d1fb1a5264647a4b0d4eebdc750ae,train,0,4.0,0.0,2048,2048,1.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\906d1fb1a5264647a4b0d4eebdc750ae.npy
9024259fd2fd4a09b2633a8804dc392c,val,0,4.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\val\colored_1overf_alpha1.0\9024259fd2fd4a09b2633a8804dc392c.npy
94af3be838ba4057be41ce127e56f8ef,train,0,4.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\94af3be838ba4057be41ce127e56f8ef.npy
a259605d8aef42b0b8a65f5eaa28f997,val,0,4.0,0.0,2048,4096,2.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\val\colored_1overf_alpha0.5\a259605d8aef42b0b8a65f5eaa28f997.npy
3fb2814178b3421e993bf78730cbaf71,val,0,6.0,0.0,2048,4096,2.0,nan,nan,nan,white,nan,nan,2025,.\data\synthetic\val\white\3fb2814178b3421e993bf78730cbaf71.npy
dd1dfea0c7a5458382d9b7d93d719e60,val,0,10.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\val\colored_1overf_alpha1.0\dd1dfea0c7a5458382d9b7d93d719e60.npy
7516234771bc45b3ab00a44efb39203b,val,0,4.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\val\colored_1overf_alpha1.0\7516234771bc45b3ab00a44efb39203b.npy
f50b1af40cae42be9ffb06e900b9c183,train,0,10.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\f50b1af40cae42be9ffb06e900b9c183.npy
1d341efa680b4a77aacd8949ba24dcf2,train,0,5.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\1d341efa680b4a77aacd8949ba24dcf2.npy
47447b226601476cb248a9dc54a4dc94,train,0,5.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\47447b226601476cb248a9dc54a4dc94.npy
a3e9b137004344ab8b7cb63e4bceae7e,train,0,3.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\a3e9b137004344ab8b7cb63e4bceae7e.npy
0e51af47275c401792806cfdc3d3f78d,train,0,5.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\0e51af47275c401792806cfdc3d3f78d.npy
e0f0aa6dd2d94ab39531a97f4058861d,train,0,2.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\e0f0aa6dd2d94ab39531a97f4058861d.npy
c66ab372aafe4ee1b1e4caffa127207d,test,0,2.0,0.0,2048,2048,1.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.5\c66ab372aafe4ee1b1e4caffa127207d.npy
d1237a7e930546b9b1a98425671bf3a3,train,0,6.0,0.0,2048,2048,1.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\d1237a7e930546b9b1a98425671bf3a3.npy
b7e6f833c22946fea36c0c88ed905dd9,train,0,8.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\b7e6f833c22946fea36c0c88ed905dd9.npy
ae46e513e3a64bb6b7c6565a43142917,test,0,2.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha0.5\ae46e513e3a64bb6b7c6565a43142917.npy
bd54c8fa1ed44117b78a5c084c8c07ed,train,0,10.0,0.0,2048,4096,2.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\bd54c8fa1ed44117b78a5c084c8c07ed.npy
92ad560510f040fdbe53173935d7608a,train,0,6.0,0.0,2048,4096,2.0,nan,nan,nan,white,nan,nan,2025,.\data\synthetic\train\white\92ad560510f040fdbe53173935d7608a.npy
fe0e95b9391247ffa2f162cef0b52041,test,0,6.0,0.0,2048,4096,2.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha0.5\fe0e95b9391247ffa2f162cef0b52041.npy
d1f62f8d7b3142a3b7ff1bda9e4f37ab,test,0,5.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.0\d1f62f8d7b3142a3b7ff1bda9e4f37ab.npy
1676cb15f5f84b68a44f2db046506f03,train,0,8.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\1676cb15f5f84b68a44f2db046506f03.npy
b0775129221f40cb9788b54a9f9b0b2f,train,0,6.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\b0775129221f40cb9788b54a9f9b0b2f.npy
7f3bb87e2bfa42b299866aff9e35ce61,val,0,4.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\val\colored_1overf_alpha0.5\7f3bb87e2bfa42b299866aff9e35ce61.npy
ee655cf04ce643909ad461187aa6b738,train,0,4.0,0.0,1024,2048,2.0,nan,nan,nan,white,nan,nan,2025,.\data\synthetic\train\white\ee655cf04ce643909ad461187aa6b738.npy
99214715347f487aadb56f88b56acf0b,train,0,10.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\99214715347f487aadb56f88b56acf0b.npy
763d6280bf0f4a8eb21fc79c3e48f8fb,train,0,3.0,0.0,2048,4096,2.0,nan,nan,nan,white,nan,nan,2025,.\data\synthetic\train\white\763d6280bf0f4a8eb21fc79c3e48f8fb.npy
5ac9bc98787d4d30af81f3460160d48e,train,0,3.0,0.0,2048,2048,1.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\5ac9bc98787d4d30af81f3460160d48e.npy
ab0ef87dee68428c9841169c4ec70b02,train,0,4.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\ab0ef87dee68428c9841169c4ec70b02.npy
a89cb3f2a7ca4b6f8851a94c5ff7eab4,val,0,6.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\val\colored_1overf_alpha0.5\a89cb3f2a7ca4b6f8851a94c5ff7eab4.npy
f1b26576b6d14877a623396b6c2e4fd3,train,0,8.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\f1b26576b6d14877a623396b6c2e4fd3.npy
378ca19097af4568a2fda340adbd4800,train,0,10.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\378ca19097af4568a2fda340adbd4800.npy
198138575e70459ab0cd74ae65000f4e,train,0,2.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\198138575e70459ab0cd74ae65000f4e.npy
e6f0011d51034bc48efde1653a3b524c,train,0,5.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\e6f0011d51034bc48efde1653a3b524c.npy
45a13af77cc343ba8aed5e9959cc6dbc,train,0,8.0,0.0,2048,2048,1.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\45a13af77cc343ba8aed5e9959cc6dbc.npy
823feb89275a4a7ca1ff9b5d5ac2098f,test,0,3.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.0\823feb89275a4a7ca1ff9b5d5ac2098f.npy
cd1148e01e7f462096421f4b4aa001dd,train,0,2.0,0.0,2048,4096,2.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\cd1148e01e7f462096421f4b4aa001dd.npy
e5c5ba44ca40479097fb79319048710b,test,0,8.0,0.0,2048,4096,2.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.0\e5c5ba44ca40479097fb79319048710b.npy
f96fb5eb01254a9d9db236b32c03f4a3,test,0,10.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha0.5\f96fb5eb01254a9d9db236b32c03f4a3.npy
7cdd80e77d514a9792e6341aa4c508ed,val,0,5.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\val\colored_1overf_alpha1.0\7cdd80e77d514a9792e6341aa4c508ed.npy
2850497d7cd04f6eb69e5944463febf9,val,0,2.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\val\colored_1overf_alpha0.5\2850497d7cd04f6eb69e5944463febf9.npy
2a2010bdce6240f19bc481d975a1802e,train,0,5.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\2a2010bdce6240f19bc481d975a1802e.npy
849d3a8a8f1c4fcfb5ad429516c688e1,train,0,4.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\849d3a8a8f1c4fcfb5ad429516c688e1.npy
f0e8f77fa63f4ae2855e6919fb0b3314,train,0,5.0,0.0,1024,1024,1.0,nan,nan,nan,white,nan,nan,2025,.\data\synthetic\train\white\f0e8f77fa63f4ae2855e6919fb0b3314.npy
7e1c82ae0f4a4234812e7c10fa8fb999,train,0,10.0,0.0,2048,2048,1.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\7e1c82ae0f4a4234812e7c10fa8fb999.npy
4271fb06595c4141801f3ba9bced9527,train,0,4.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\4271fb06595c4141801f3ba9bced9527.npy
1d61612d59f94239b5842f9fe893ef7c,train,0,10.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\1d61612d59f94239b5842f9fe893ef7c.npy
fce0637a5599461ca40a725ddc807ded,train,0,3.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\fce0637a5599461ca40a725ddc807ded.npy
56a9a5cb5ca6477b9f5d88bf081b9c07,train,0,6.0,0.0,2048,2048,1.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\56a9a5cb5ca6477b9f5d88bf081b9c07.npy
4cae8f66a558419e9dd3119915260e83,train,0,10.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\4cae8f66a558419e9dd3119915260e83.npy
6287091243994385800470a496c1cfc1,train,0,3.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\6287091243994385800470a496c1cfc1.npy
832717ebef6b40988329d9a2f3a37495,train,0,5.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\832717ebef6b40988329d9a2f3a37495.npy
0cdc3f9049384a8dbaff1453d24baf02,train,0,2.0,0.0,2048,2048,1.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\0cdc3f9049384a8dbaff1453d24baf02.npy
723e8ba880ea4d88aeb7530310b28532,test,0,6.0,0.0,2048,4096,2.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.5\723e8ba880ea4d88aeb7530310b28532.npy
3ce0f60781d849cd8e6c60d2a9917c62,train,0,10.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\3ce0f60781d849cd8e6c60d2a9917c62.npy
b7133f572aca4a00a9f12b40b6e31f6f,val,0,10.0,0.0,2048,4096,2.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\val\colored_1overf_alpha0.5\b7133f572aca4a00a9f12b40b6e31f6f.npy
235bf0546f954cc29d71777c9a68c611,train,0,2.0,0.0,2048,4096,2.0,nan,nan,nan,white,nan,nan,2025,.\data\synthetic\train\white\235bf0546f954cc29d71777c9a68c611.npy
58a4cf8c2cce4b99b4e6d0a4d127a83d,train,0,8.0,0.0,2048,2048,1.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\58a4cf8c2cce4b99b4e6d0a4d127a83d.npy
114c61b03af044228e48352e57e3f87b,train,0,6.0,0.0,2048,2048,1.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\114c61b03af044228e48352e57e3f87b.npy
650746f38d084b809851343131a32411,test,0,8.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha0.5\650746f38d084b809851343131a32411.npy
6a42bab0723f4816b80586bbf2f7e3ec,train,0,8.0,0.0,2048,2048,1.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\6a42bab0723f4816b80586bbf2f7e3ec.npy
42065c08674440aa9db358b47430baf6,train,0,5.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\42065c08674440aa9db358b47430baf6.npy
fb7f311c661a46a5bf7eeae4aea02cfb,train,0,3.0,0.0,2048,2048,1.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\fb7f311c661a46a5bf7eeae4aea02cfb.npy
ab3afc10e2104e14980e1093d4fd1afe,train,0,5.0,0.0,2048,4096,2.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\ab3afc10e2104e14980e1093d4fd1afe.npy
621f56d51ee4446e938588c1644e0aa7,test,0,8.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.5\621f56d51ee4446e938588c1644e0aa7.npy
b2ae122e9a8946c8bb321e3b82d76217,test,0,3.0,0.0,2048,4096,2.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.5\b2ae122e9a8946c8bb321e3b82d76217.npy
e3e46af04a554be3a0f28d409dd331b0,train,0,6.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\e3e46af04a554be3a0f28d409dd331b0.npy
9de4083236e440d18f6e120c56c22fdc,val,0,6.0,0.0,2048,4096,2.0,nan,nan,nan,white,nan,nan,2025,.\data\synthetic\val\white\9de4083236e440d18f6e120c56c22fdc.npy
f362bef4a9b04cb58f6bc375ddae6ce2,train,0,4.0,0.0,2048,4096,2.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\f362bef4a9b04cb58f6bc375ddae6ce2.npy
9e903dbbd59847a4bd0b1d1f6757ad69,train,0,10.0,0.0,2048,2048,1.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\9e903dbbd59847a4bd0b1d1f6757ad69.npy
c927e0fb4cc14265b2bb259a89db001b,train,0,3.0,0.0,2048,4096,2.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\c927e0fb4cc14265b2bb259a89db001b.npy
f654c17495ed40899be9e064090f3b00,val,0,3.0,0.0,2048,4096,2.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\val\colored_1overf_alpha1.5\f654c17495ed40899be9e064090f3b00.npy
bcff849df84a485d8ef4e4f42d8f7793,train,0,3.0,0.0,2048,4096,2.0,nan,nan,nan,white,nan,nan,2025,.\data\synthetic\train\white\bcff849df84a485d8ef4e4f42d8f7793.npy
43e750b0044344d69b0b2f9400e06ffe,train,0,10.0,0.0,1024,1024,1.0,nan,nan,nan,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\43e750b0044344d69b0b2f9400e06ffe.npy
c879b228a8a84907915f46433918c76b,train,0,6.0,0.0,2048,4096,2.0,nan,nan,nan,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\c879b228a8a84907915f46433918c76b.npy
12bd4310be454a4c9395a3dd7c828b3c,val,0,8.0,0.0,2048,2048,1.0,nan,nan,nan,white,nan,nan,2025,.\data\synthetic\val\white\12bd4310be454a4c9395a3dd7c828b3c.npy
7c377a89a6bd4547b76d0f9020807581,test,0,4.0,0.0,2048,2048,1.0,nan,nan,nan,white,nan,nan,2025,.\data\synthetic\test\white\7c377a89a6bd4547b76d0f9020807581.npy
d9feea34675e462690a997788eb3ee62,val,0,2.0,0.0,1024,2048,2.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\val\colored_1overf_alpha1.5\d9feea34675e462690a997788eb3ee62.npy
7191396841814d2f8d477f473acf6bfd,val,0,10.0,0.0,2048,2048,1.0,nan,nan,nan,1overf,1.5,nan,2025,.\data\synthetic\val\colored_1overf_alpha1.5\7191396841814d2f8d477f473acf6bfd.npy
7967237f01274d41845078f8f9459537,train,0,8.0,0.0,1024,1024,1.0,nan,nan,nan,white,nan,nan,2025,.\data\synthetic\train\white\7967237f01274d41845078f8f9459537.npy
