id,split,label,snr_target,noise_type,tau_star,m_star,n_H0,n_H1,max_persistence_H1,runtime_ms,backend,max_points_used,pd_path
f2c3693586334be9b6fc7aae3a869d22,train,1,4.0,1overf,8,7,3000,2168,1.352297067642212,8521,ripser,3000,.\data\pd\f2c3693586334be9b6fc7aae3a869d22_pd.npz
f5982490375d4c948622389767ec992b,train,1,6.0,1overf,3,7,1006,369,0.6587033867835999,478,ripser,1006,.\data\pd\f5982490375d4c948622389767ec992b_pd.npz
4f2cb876da6241ada6c342c399e27200,train,1,2.0,1overf,5,8,2013,1826,1.2833296656608582,4909,ripser,2013,.\data\pd\4f2cb876da6241ada6c342c399e27200_pd.npz
a590d014fa734b8dadb859650704d7fe,val,1,5.0,1overf,6,6,994,505,1.6051965951919556,1053,ripser,994,.\data\pd\a590d014fa734b8dadb859650704d7fe_pd.npz
3e735337d14844258e5a04bfd5f38f65,train,1,10.0,white,8,6,2008,785,1.918310433626175,8578,ripser,2008,.\data\pd\3e735337d14844258e5a04bfd5f38f65_pd.npz
efafea6df0c748659658954566a2d485,train,1,4.0,white,6,7,988,520,1.5886803269386292,925,ripser,988,.\data\pd\efafea6df0c748659658954566a2d485_pd.npz
611b2ddaba3b4c89a0dae48e4d7a6f86,train,1,8.0,1overf,12,6,1988,965,1.9495652914047241,13163,ripser,1988,.\data\pd\611b2ddaba3b4c89a0dae48e4d7a6f86_pd.npz
353e864863274c5987911c05725dce93,train,1,4.0,1overf,6,5,1000,471,1.596161127090454,1557,ripser,1000,.\data\pd\353e864863274c5987911c05725dce93_pd.npz
398c7b03074a427ba491c9d4295a6cc7,train,1,8.0,1overf,4,6,2028,722,1.9175900220870972,8091,ripser,2028,.\data\pd\398c7b03074a427ba491c9d4295a6cc7_pd.npz
5551287c44784e5b8b40b0f7ed7c2b64,train,1,8.0,white,3,6,1009,365,0.6950332522392273,531,ripser,1009,.\data\pd\5551287c44784e5b8b40b0f7ed7c2b64_pd.npz
6224906981594a2da8eee1c721ec56ea,train,1,10.0,1overf,6,5,1000,343,1.807419329881668,1403,ripser,1000,.\data\pd\6224906981594a2da8eee1c721ec56ea_pd.npz
d748722cae644919bfa7ecc70919f823,train,1,10.0,1overf,6,6,2018,809,0.506505161523819,2904,ripser,2018,.\data\pd\d748722cae644919bfa7ecc70919f823_pd.npz
6b6be85e8af946dab87099c022c45218,train,1,8.0,1overf,12,7,3000,1538,2.162240147590637,16947,ripser,3000,.\data\pd\6b6be85e8af946dab87099c022c45218_pd.npz
0619de569f37496f9cf9577d938bd52f,test,1,4.0,1overf,11,7,1982,1438,2.487986236810684,32580,ripser,1982,.\data\pd\0619de569f37496f9cf9577d938bd52f_pd.npz
e57cee87d7724b0b8d99d3572d06128d,val,1,4.0,white,8,8,3000,1973,1.7078898549079895,10307,ripser,3000,.\data\pd\e57cee87d7724b0b8d99d3572d06128d_pd.npz
5d106297bb984f28bec4ff1a4aa7d1dc,train,1,4.0,1overf,8,6,3000,1504,2.017434597015381,21142,ripser,3000,.\data\pd\5d106297bb984f28bec4ff1a4aa7d1dc_pd.npz
b2463a7950bb4aad8fd978587e6a84c4,train,1,5.0,white,3,6,1009,473,0.606960117816925,594,ripser,1009,.\data\pd\b2463a7950bb4aad8fd978587e6a84c4_pd.npz
cbe76941a3f94a67a6d04f7186bf04c5,val,1,3.0,1overf,3,7,2030,1207,0.7946852445602417,3276,ripser,2030,.\data\pd\cbe76941a3f94a67a6d04f7186bf04c5_pd.npz
cb7b0dbc0d744389baf42d941953a2be,test,1,2.0,1overf,5,7,994,749,1.0113134384155273,839,ripser,994,.\data\pd\cb7b0dbc0d744389baf42d941953a2be_pd.npz
95465a511199476e995088973d394222,train,1,4.0,1overf,10,7,3000,1358,2.64717298746109,127510,ripser,3000,.\data\pd\95465a511199476e995088973d394222_pd.npz
e3d5c4595def4e988db46634a9b39d0d,test,1,8.0,1overf,3,5,1012,361,0.5562456250190735,490,ripser,1012,.\data\pd\e3d5c4595def4e988db46634a9b39d0d_pd.npz
336ce78dfaa54a54b0eca9915c85b0db,train,1,5.0,1overf,5,7,2018,1026,2.0682759881019592,9608,ripser,2018,.\data\pd\336ce78dfaa54a54b0eca9915c85b0db_pd.npz
aac1ebf8f902408bb2c0e1b02047e58d,test,1,5.0,1overf,6,7,3000,1823,0.6772878170013428,5049,ripser,3000,.\data\pd\aac1ebf8f902408bb2c0e1b02047e58d_pd.npz
c488c049eda742f586d1a02259630434,train,1,2.0,1overf,9,8,3000,3270,1.175096333026886,8259,ripser,3000,.\data\pd\c488c049eda742f586d1a02259630434_pd.npz
5ea673a792a04c6fbb4f86f9264d5f2e,train,1,4.0,1overf,8,7,2000,1128,2.272141695022583,13553,ripser,2000,.\data\pd\5ea673a792a04c6fbb4f86f9264d5f2e_pd.npz
22fc4cc94ddb498abd0f96051445341e,train,1,3.0,1overf,5,8,2013,1515,1.4212139248847961,6242,ripser,2013,.\data\pd\22fc4cc94ddb498abd0f96051445341e_pd.npz
4512c51e1adc411591df0346622eaec8,train,1,10.0,white,4,6,1004,311,1.7230603098869324,894,ripser,1004,.\data\pd\4512c51e1adc411591df0346622eaec8_pd.npz
bb7b6d80a7e844b0bc15df1c02b962d5,test,1,2.0,1overf,5,7,994,731,1.3646293878555298,1000,ripser,994,.\data\pd\bb7b6d80a7e844b0bc15df1c02b962d5_pd.npz
f721c079001248e4842051572ded7f40,train,1,4.0,1overf,8,7,3000,1467,2.219719171524048,36493,ripser,3000,.\data\pd\f721c079001248e4842051572ded7f40_pd.npz
4d6754e7bbe0440e9efa2a5896e0e978,val,1,6.0,1overf,4,6,2028,687,1.95432710647583,6381,ripser,2028,.\data\pd\4d6754e7bbe0440e9efa2a5896e0e978_pd.npz
fb49f4d10d1b4484a5165b5e77703a0f,val,1,2.0,1overf,6,7,2012,1892,0.8554728031158447,4025,ripser,2012,.\data\pd\fb49f4d10d1b4484a5165b5e77703a0f_pd.npz
369ef24ea33843d689d18cec6001b184,train,1,4.0,white,3,8,2027,1223,0.6416171789169312,2494,ripser,2027,.\data\pd\369ef24ea33843d689d18cec6001b184_pd.npz
d9268aae3d254256a56918a1e82f8d30,val,1,3.0,1overf,3,6,2033,1227,0.7295501232147217,3258,ripser,2033,.\data\pd\d9268aae3d254256a56918a1e82f8d30_pd.npz
574e09141e954e3cbf5cbca7315554b2,train,1,5.0,white,6,7,2012,1055,1.7194994688034058,5956,ripser,2012,.\data\pd\574e09141e954e3cbf5cbca7315554b2_pd.npz
6984f07db5614db782faedd612d47df8,train,1,5.0,1overf,3,7,1006,466,1.0317032933235168,612,ripser,1006,.\data\pd\6984f07db5614db782faedd612d47df8_pd.npz
e8eb47aeb78842e88f7ae51ee107e201,train,1,5.0,1overf,6,7,2012,1196,1.6957401037216187,5446,ripser,2012,.\data\pd\e8eb47aeb78842e88f7ae51ee107e201_pd.npz
ab1bfd34a07140ecb387c863982d00ec,train,1,4.0,1overf,11,7,3000,1519,2.4607565999031067,59326,ripser,3000,.\data\pd\ab1bfd34a07140ecb387c863982d00ec_pd.npz
a491e0c3282b41978875033f4446ce04,test,1,10.0,1overf,4,6,1004,398,1.8421149849891663,1026,ripser,1004,.\data\pd\a491e0c3282b41978875033f4446ce04_pd.npz
6a3b0db8532546fbbabb4197c22601a1,test,1,2.0,white,6,8,2006,1950,0.8256220817565918,3601,ripser,2006,.\data\pd\6a3b0db8532546fbbabb4197c22601a1_pd.npz
67803b9bf51b43d08cf7c66a367a2263,train,1,5.0,white,12,7,1976,1193,1.6654635071754456,5388,ripser,1976,.\data\pd\67803b9bf51b43d08cf7c66a367a2263_pd.npz
542c996800d040b3be65edec176016cc,train,1,8.0,1overf,4,5,1008,367,1.4828599095344543,827,ripser,1008,.\data\pd\542c996800d040b3be65edec176016cc_pd.npz
3465d23f3ee7487daa32ece633b94976,train,1,10.0,white,6,6,2018,807,1.9031107425689697,8340,ripser,2018,.\data\pd\3465d23f3ee7487daa32ece633b94976_pd.npz
15c00ee73bbd47c7be8a46c0bc13227d,train,1,2.0,1overf,7,8,3000,3126,0.8326289057731628,6867,ripser,3000,.\data\pd\15c00ee73bbd47c7be8a46c0bc13227d_pd.npz
f84a0d13ea704a2693e2e43991260bfd,val,1,8.0,1overf,6,7,3000,1306,0.4687775671482086,4557,ripser,3000,.\data\pd\f84a0d13ea704a2693e2e43991260bfd_pd.npz
4475ad7579e144f78a972fc3c43e9d87,train,1,2.0,1overf,5,7,3000,1970,1.8016497492790222,15789,ripser,3000,.\data\pd\4475ad7579e144f78a972fc3c43e9d87_pd.npz
7349cb2ede7a4958a408705c3340eedc,val,1,6.0,1overf,6,7,3000,1439,0.6231772899627686,4204,ripser,3000,.\data\pd\7349cb2ede7a4958a408705c3340eedc_pd.npz
53e331c30652483998559647c666c698,train,1,5.0,1overf,4,6,1004,409,1.9116795063018799,1452,ripser,1004,.\data\pd\53e331c30652483998559647c666c698_pd.npz
3a5b036e8bd44379826079b2c3accb62,train,1,5.0,1overf,3,6,1009,475,0.6958928108215332,401,ripser,1009,.\data\pd\3a5b036e8bd44379826079b2c3accb62_pd.npz
76e3d21a17794806948c5c83e9bb7097,train,1,3.0,white,5,8,2013,1524,1.4102416634559631,5488,ripser,2013,.\data\pd\76e3d21a17794806948c5c83e9bb7097_pd.npz
ed3a03cb071a4ea486161d9490c79345,test,1,10.0,1overf,4,5,2032,660,1.7015593647956848,6879,ripser,2032,.\data\pd\ed3a03cb071a4ea486161d9490c79345_pd.npz
153ae375c59248a4b5129978715e3f65,val,1,6.0,1overf,4,5,1008,330,1.5172583758831024,685,ripser,1008,.\data\pd\153ae375c59248a4b5129978715e3f65_pd.npz
79b8667b7a1b4a17b42d6f962c6fdd3f,test,1,2.0,1overf,5,8,3000,2947,0.8872343301773071,7683,ripser,3000,.\data\pd\79b8667b7a1b4a17b42d6f962c6fdd3f_pd.npz
74f37a9e8cd940ff858f4848a6814d81,train,1,8.0,1overf,3,5,2036,748,0.4399697780609131,2527,ripser,2036,.\data\pd\74f37a9e8cd940ff858f4848a6814d81_pd.npz
90d5632aa0b64b6e847ffdd9e0cdb3b9,train,1,2.0,1overf,5,7,2018,1198,1.3436718583106995,4947,ripser,2018,.\data\pd\90d5632aa0b64b6e847ffdd9e0cdb3b9_pd.npz
53c04ef5052341e5b5fd9a87c8815577,train,1,8.0,1overf,6,6,2018,920,1.909521460533142,10555,ripser,2018,.\data\pd\53c04ef5052341e5b5fd9a87c8815577_pd.npz
dcf2bf8a89874e4091b630c12ed7e60a,train,1,10.0,1overf,3,6,1009,364,0.5456349849700928,410,ripser,1009,.\data\pd\dcf2bf8a89874e4091b630c12ed7e60a_pd.npz
b38da292f23a4c35875f83c358f83011,test,1,10.0,1overf,4,6,1004,328,1.92213773727417,1668,ripser,1004,.\data\pd\b38da292f23a4c35875f83c358f83011_pd.npz
19df9acdc7fc48b9ba9035963cbeb1ed,train,1,10.0,1overf,6,6,2018,781,1.9231539964675903,8830,ripser,2018,.\data\pd\19df9acdc7fc48b9ba9035963cbeb1ed_pd.npz
5d25a12354684c6692aa15482797dd14,train,1,4.0,white,3,6,1009,510,0.5713408589363098,441,ripser,1009,.\data\pd\5d25a12354684c6692aa15482797dd14_pd.npz
43f35f7784514ee6ab7d5c16231929d7,val,1,2.0,1overf,6,8,2006,1845,0.9592431783676147,4414,ripser,2006,.\data\pd\43f35f7784514ee6ab7d5c16231929d7_pd.npz
cf7a4ac8e4d54b628de865854a1447e1,val,1,2.0,1overf,11,7,1982,1123,1.9284737408161163,14630,ripser,1982,.\data\pd\cf7a4ac8e4d54b628de865854a1447e1_pd.npz
2b83d521ec184461a1adff215f7ca4aa,val,1,4.0,1overf,5,7,2018,1150,1.9244845509529114,8027,ripser,2018,.\data\pd\2b83d521ec184461a1adff215f7ca4aa_pd.npz
c80a2e3cb2c749599f0c0e09e254d447,train,1,5.0,1overf,4,6,2028,941,1.8055783808231354,6658,ripser,2028,.\data\pd\c80a2e3cb2c749599f0c0e09e254d447_pd.npz
881963d453b2493d8aec8c3adaec5100,train,1,10.0,1overf,6,6,3000,1159,0.5262956619262695,3814,ripser,3000,.\data\pd\881963d453b2493d8aec8c3adaec5100_pd.npz
6ff2ee586b9e40bd911d05338d79012e,train,1,5.0,1overf,6,7,2012,976,0.5773999691009521,2279,ripser,2012,.\data\pd\6ff2ee586b9e40bd911d05338d79012e_pd.npz
fd52b17c17b8480d9c96462c392136dc,train,1,10.0,1overf,6,6,2018,782,1.9405397772789001,11632,ripser,2018,.\data\pd\fd52b17c17b8480d9c96462c392136dc_pd.npz
d08aee509bda4b96b152cb7ed53bc4a0,test,1,4.0,white,3,7,2030,1211,0.5604236721992493,3010,ripser,2030,.\data\pd\d08aee509bda4b96b152cb7ed53bc4a0_pd.npz
d97a94ba58374ac58a93a51334d1fee7,train,1,10.0,1overf,3,6,1009,371,0.5615850687026978,391,ripser,1009,.\data\pd\d97a94ba58374ac58a93a51334d1fee7_pd.npz
773a81ceb2274bd7898bf6442fe89bb5,train,1,5.0,white,12,8,3000,1815,1.7564864754676819,10616,ripser,3000,.\data\pd\773a81ceb2274bd7898bf6442fe89bb5_pd.npz
7db7b50acc564c029df8a18b611fb278,train,1,5.0,1overf,6,6,2018,1059,0.767805814743042,2300,ripser,2018,.\data\pd\7db7b50acc564c029df8a18b611fb278_pd.npz
c16c0810ab694f28810ffbc4cff82e61,test,1,5.0,white,6,6,994,486,1.6344679594039917,958,ripser,994,.\data\pd\c16c0810ab694f28810ffbc4cff82e61_pd.npz
699d66ef3f294c3480e02ee7d0d0d775,train,1,10.0,1overf,6,6,994,341,1.9441683888435364,1359,ripser,994,.\data\pd\699d66ef3f294c3480e02ee7d0d0d775_pd.npz
fb9cdeee814d42f69a30a61efd3f0d9d,test,1,8.0,1overf,3,6,2033,709,0.5485137701034546,2403,ripser,2033,.\data\pd\fb9cdeee814d42f69a30a61efd3f0d9d_pd.npz
3e3309dd232043d5aec4250e5f713ba4,train,1,2.0,1overf,7,8,1999,1962,0.7264991998672485,3922,ripser,1999,.\data\pd\3e3309dd232043d5aec4250e5f713ba4_pd.npz
5915f55628054477b30e3acb85a054eb,train,1,5.0,1overf,3,6,2033,985,0.6095887422561646,2648,ripser,2033,.\data\pd\5915f55628054477b30e3acb85a054eb_pd.npz
8590f82ba5e34d90bd5b55d735573d2f,train,1,2.0,1overf,3,7,1006,574,2.0377787947654724,1882,ripser,1006,.\data\pd\8590f82ba5e34d90bd5b55d735573d2f_pd.npz
706309ac94d84707bfa2d2710cf0a849,train,1,4.0,1overf,6,7,988,490,1.767904281616211,1043,ripser,988,.\data\pd\706309ac94d84707bfa2d2710cf0a849_pd.npz
92ecd978c2424b048e3f24abca03aa14,val,1,10.0,1overf,6,6,2018,723,1.8795743584632874,9534,ripser,2018,.\data\pd\92ecd978c2424b048e3f24abca03aa14_pd.npz
bff2824e758e4235b39d1925303a3c17,train,1,3.0,1overf,5,7,3000,2355,1.2134363651275635,8534,ripser,3000,.\data\pd\bff2824e758e4235b39d1925303a3c17_pd.npz
bf6852e98f4645b78fb185c1f1216b65,train,1,5.0,white,6,7,2012,1154,0.515317976474762,2711,ripser,2012,.\data\pd\bf6852e98f4645b78fb185c1f1216b65_pd.npz
6f8454783b7e493592604a79c2b01721,val,1,8.0,1overf,4,6,2028,771,1.9112569987773895,7587,ripser,2028,.\data\pd\6f8454783b7e493592604a79c2b01721_pd.npz
ea9b12154ea14256ad8963fd96179994,train,1,6.0,1overf,12,8,1964,1037,2.1819406151771545,8828,ripser,1964,.\data\pd\ea9b12154ea14256ad8963fd96179994_pd.npz
6c79f796b1cd4d978b8c23c292ba7d32,train,1,8.0,white,8,6,3000,1496,1.7496281266212463,14232,ripser,3000,.\data\pd\6c79f796b1cd4d978b8c23c292ba7d32_pd.npz
fbc415db812f4f98853a22b091cd1849,train,1,8.0,1overf,6,6,2018,871,2.0279398262500763,10562,ripser,2018,.\data\pd\fbc415db812f4f98853a22b091cd1849_pd.npz
43163a3546d64dca8c53490517902c1d,train,1,2.0,1overf,6,7,2012,1392,1.6517533659934998,7419,ripser,2012,.\data\pd\43163a3546d64dca8c53490517902c1d_pd.npz
21ffc3cbf22b4c16981e7c5b4efbdc3f,train,1,4.0,1overf,11,7,3000,1825,2.476719915866852,79903,ripser,3000,.\data\pd\21ffc3cbf22b4c16981e7c5b4efbdc3f_pd.npz
0e26b4ae93474a4fac122e2759be1d89,train,1,10.0,1overf,6,7,3000,1201,0.5231934487819672,4484,ripser,3000,.\data\pd\0e26b4ae93474a4fac122e2759be1d89_pd.npz
9a6bd90ddf7f49b6a040150ab3a347f2,train,1,5.0,white,12,7,3000,1930,1.7420971989631653,12403,ripser,3000,.\data\pd\9a6bd90ddf7f49b6a040150ab3a347f2_pd.npz
7f5181789a144271abd5d0255889e2ec,train,1,5.0,1overf,6,6,994,468,1.6626538634300232,970,ripser,994,.\data\pd\7f5181789a144271abd5d0255889e2ec_pd.npz
c361a3502d03483b87e46300d3ee824a,test,1,3.0,white,3,7,1006,623,0.7481412291526794,620,ripser,1006,.\data\pd\c361a3502d03483b87e46300d3ee824a_pd.npz
548504118ff746f184b9e6f6e6c0ad82,train,1,2.0,white,5,8,3000,3136,0.7975342273712158,7287,ripser,3000,.\data\pd\548504118ff746f184b9e6f6e6c0ad82_pd.npz
b321ee34d2bf40628308a9bd56969074,train,1,4.0,1overf,3,6,1009,466,0.7724274396896362,449,ripser,1009,.\data\pd\b321ee34d2bf40628308a9bd56969074_pd.npz
d69c2e97e94c4a82ae08aebe1df683e4,train,1,8.0,white,6,6,3000,1415,0.5375744104385376,4014,ripser,3000,.\data\pd\d69c2e97e94c4a82ae08aebe1df683e4_pd.npz
fe7a127c28444b8eb131f0336ebe609b,train,1,8.0,1overf,4,7,2024,891,1.9636894464492798,8386,ripser,2024,.\data\pd\fe7a127c28444b8eb131f0336ebe609b_pd.npz
2d14a3132874452985fe7d588d0dd5db,train,1,8.0,1overf,6,5,2024,769,0.6266274452209473,2263,ripser,2024,.\data\pd\2d14a3132874452985fe7d588d0dd5db_pd.npz
c2575449a8da4b919afb67d1c887ebb5,train,1,4.0,1overf,8,7,3000,1480,2.225510150194168,24608,ripser,3000,.\data\pd\c2575449a8da4b919afb67d1c887ebb5_pd.npz
21eccce708854e699c0992df081c0e92,val,1,4.0,1overf,3,7,2030,1178,0.5632461309432983,2340,ripser,2030,.\data\pd\21eccce708854e699c0992df081c0e92_pd.npz
9a9b2f803a3d43eb90264bf403ada76b,train,1,6.0,white,3,6,1009,446,0.6883288025856018,535,ripser,1009,.\data\pd\9a9b2f803a3d43eb90264bf403ada76b_pd.npz
a72f040e045942c0ba56a5e665d9258b,train,1,3.0,1overf,5,7,2018,1662,1.679656744003296,7263,ripser,2018,.\data\pd\a72f040e045942c0ba56a5e665d9258b_pd.npz
e1115b06bec2424b924192897f5534a6,train,1,8.0,1overf,12,7,1976,1029,2.2312751710414886,10634,ripser,1976,.\data\pd\e1115b06bec2424b924192897f5534a6_pd.npz
7dd3a0697733489c92f36f9560ee6998,train,1,6.0,1overf,3,5,1012,358,0.5254262089729309,458,ripser,1012,.\data\pd\7dd3a0697733489c92f36f9560ee6998_pd.npz
990ed5c883a94d60b0e90ebbcaa1e2be,train,1,10.0,1overf,4,6,1004,336,1.8613867163658142,1065,ripser,1004,.\data\pd\990ed5c883a94d60b0e90ebbcaa1e2be_pd.npz
11006a9ccb2e494bb25d564ad09320b7,train,1,6.0,1overf,4,6,1004,407,1.6276689767837524,991,ripser,1004,.\data\pd\11006a9ccb2e494bb25d564ad09320b7_pd.npz
2611400923d043f99304b336af2016f1,train,1,4.0,white,3,7,2030,1315,0.6243526935577393,3414,ripser,2030,.\data\pd\2611400923d043f99304b336af2016f1_pd.npz
74695ed95e304b1fa138f4e49f68b0d9,train,1,3.0,white,4,7,1000,606,1.2463458180427551,825,ripser,1000,.\data\pd\74695ed95e304b1fa138f4e49f68b0d9_pd.npz
1bbe1b1d111e4a828c5d248006d95321,test,1,10.0,1overf,6,6,2018,811,0.5377967655658722,2231,ripser,2018,.\data\pd\1bbe1b1d111e4a828c5d248006d95321_pd.npz
70dd7f9f27d140f1a52f5c51fd8b86f9,train,1,5.0,white,6,7,3000,1796,0.600184440612793,4862,ripser,3000,.\data\pd\70dd7f9f27d140f1a52f5c51fd8b86f9_pd.npz
cebacd33dc9d4c5f9faa62c4ebeb6477,val,1,8.0,1overf,6,6,994,380,2.015099972486496,1294,ripser,994,.\data\pd\cebacd33dc9d4c5f9faa62c4ebeb6477_pd.npz
959328413869420d90d424e71eb651de,test,1,10.0,1overf,4,6,2028,711,1.848728358745575,6812,ripser,2028,.\data\pd\959328413869420d90d424e71eb651de_pd.npz
2aff21ab04be4b5abb5c3eb52432ff38,train,1,8.0,1overf,5,6,3000,979,2.39433553814888,35607,ripser,3000,.\data\pd\2aff21ab04be4b5abb5c3eb52432ff38_pd.npz
b55ee07a4ace4e7f84cbe9973e2016b4,val,1,6.0,1overf,8,7,3000,1634,1.8900102972984314,11915,ripser,3000,.\data\pd\b55ee07a4ace4e7f84cbe9973e2016b4_pd.npz
a4127e438405475fb79c50af8824ddf9,train,1,3.0,1overf,8,8,1992,1422,1.486764669418335,5328,ripser,1992,.\data\pd\a4127e438405475fb79c50af8824ddf9_pd.npz
0ca93c82148b4b86960f680b796df9da,train,1,8.0,1overf,8,6,3000,1162,2.0530021488666534,19164,ripser,3000,.\data\pd\0ca93c82148b4b86960f680b796df9da_pd.npz
298ce6740f7b4cee892481fbe65b0dc2,train,1,8.0,white,12,7,1976,948,2.0794553756713867,6992,ripser,1976,.\data\pd\298ce6740f7b4cee892481fbe65b0dc2_pd.npz
351fc4f596274fbd8954c4308d7ffd2d,val,1,10.0,1overf,4,5,1008,325,1.7096834778785706,1027,ripser,1008,.\data\pd\351fc4f596274fbd8954c4308d7ffd2d_pd.npz
55fb8f395ba3439a981f3a63ecdc0eba,train,1,3.0,white,12,8,1964,1521,1.3901275992393494,5068,ripser,1964,.\data\pd\55fb8f395ba3439a981f3a63ecdc0eba_pd.npz
f9958557bcd940e3aa8d0491a86bea03,test,1,10.0,1overf,12,6,3000,1347,1.9970171451568604,20619,ripser,3000,.\data\pd\f9958557bcd940e3aa8d0491a86bea03_pd.npz
25d71fb3bd984ca5969c9471297c3f1e,train,1,6.0,1overf,5,6,999,281,2.718836337327957,4418,ripser,999,.\data\pd\25d71fb3bd984ca5969c9471297c3f1e_pd.npz
84dfc00533a3432eba7d1bef4260c08c,train,1,2.0,1overf,4,8,996,805,0.9403418302536011,685,ripser,996,.\data\pd\84dfc00533a3432eba7d1bef4260c08c_pd.npz
d1c5e84cae2f454f862b36d0f5f441be,train,1,4.0,1overf,12,7,1976,1249,2.274856925010681,15472,ripser,1976,.\data\pd\d1c5e84cae2f454f862b36d0f5f441be_pd.npz
15fe1d9730c04891abf7e7d35502877f,test,1,6.0,1overf,3,7,2030,954,0.6518193483352661,2860,ripser,2030,.\data\pd\15fe1d9730c04891abf7e7d35502877f_pd.npz
6971799e7c0a44e694b6db7893091d90,train,1,5.0,1overf,6,6,2018,878,1.8185617327690125,8187,ripser,2018,.\data\pd\6971799e7c0a44e694b6db7893091d90_pd.npz
2b9b8b76b39145e8a1c3474005eb39c5,train,1,8.0,1overf,9,6,2003,1025,0.5428080856800079,2263,ripser,2003,.\data\pd\2b9b8b76b39145e8a1c3474005eb39c5_pd.npz
30e5324db13846b8b9df57e52d49fcca,train,1,3.0,white,7,7,3000,2522,1.213967502117157,11461,ripser,3000,.\data\pd\30e5324db13846b8b9df57e52d49fcca_pd.npz
3ce40cc185c14efe9e7f1404380de60c,train,1,8.0,1overf,8,7,2000,885,2.123977839946747,8959,ripser,2000,.\data\pd\3ce40cc185c14efe9e7f1404380de60c_pd.npz
7705bfec53c44cb08c9e1b85b7d041d2,val,1,5.0,1overf,8,6,2008,1181,1.7157165706157684,7741,ripser,2008,.\data\pd\7705bfec53c44cb08c9e1b85b7d041d2_pd.npz
1f31f90319f94df3bb6810a838b579f7,val,1,4.0,1overf,12,7,3000,1789,1.992053061723709,43540,ripser,3000,.\data\pd\1f31f90319f94df3bb6810a838b579f7_pd.npz
9dac2773e2e14d04822320358d542af9,val,1,10.0,1overf,6,6,2018,823,2.047731041908264,9883,ripser,2018,.\data\pd\9dac2773e2e14d04822320358d542af9_pd.npz
099e50584d18440ca31fb7533cc8961a,val,1,5.0,white,8,7,2000,1130,1.8504054546356201,6241,ripser,2000,.\data\pd\099e50584d18440ca31fb7533cc8961a_pd.npz
a86c74f9b71f4aaf845db60fa89dc87a,train,1,5.0,white,6,6,994,507,1.6251618266105652,830,ripser,994,.\data\pd\a86c74f9b71f4aaf845db60fa89dc87a_pd.npz
6bbac9d70c9d4130bae08501b22dc353,train,1,4.0,1overf,4,7,2024,1301,1.627830982208252,5692,ripser,2024,.\data\pd\6bbac9d70c9d4130bae08501b22dc353_pd.npz
19d5d2ecfde74e09b92706042d8cedb1,train,1,10.0,white,8,6,3000,1322,1.782792091369629,14218,ripser,3000,.\data\pd\19d5d2ecfde74e09b92706042d8cedb1_pd.npz
ee4e7b4e499948308af241871eb19325,train,1,10.0,1overf,6,5,1000,359,1.774141401052475,1031,ripser,1000,.\data\pd\ee4e7b4e499948308af241871eb19325_pd.npz
53959a4da9a748b6b552516d601ad191,train,1,2.0,1overf,7,8,1999,1625,1.398489773273468,5540,ripser,1999,.\data\pd\53959a4da9a748b6b552516d601ad191_pd.npz
10ea368be81047c7a9cba10842f9f13f,val,1,5.0,white,8,7,3000,1938,1.5321842432022095,8685,ripser,3000,.\data\pd\10ea368be81047c7a9cba10842f9f13f_pd.npz
4eee18f438e942e888a7639eb61c5feb,val,1,3.0,1overf,11,8,3000,2318,1.739200472831726,12734,ripser,3000,.\data\pd\4eee18f438e942e888a7639eb61c5feb_pd.npz
b0f90afb3c7240c7ba153505a99e076b,train,1,10.0,1overf,6,5,2024,560,1.681697279214859,5856,ripser,2024,.\data\pd\b0f90afb3c7240c7ba153505a99e076b_pd.npz
439d0b2b18334015a782c9005a891cef,test,1,10.0,1overf,4,6,1004,346,1.84159255027771,921,ripser,1004,.\data\pd\439d0b2b18334015a782c9005a891cef_pd.npz
95ab16d7db734d328ba8489a7e1990a4,train,1,3.0,1overf,8,8,3000,2276,1.3645183444023132,7575,ripser,3000,.\data\pd\95ab16d7db734d328ba8489a7e1990a4_pd.npz
179daa881566468e80d54d6d179073a4,val,1,3.0,white,5,7,994,668,1.4801469445228577,875,ripser,994,.\data\pd\179daa881566468e80d54d6d179073a4_pd.npz
fc1336f2aa664bb4bdcfe3ed9e4b0b54,train,1,3.0,white,7,7,2006,1511,1.224428951740265,4954,ripser,2006,.\data\pd\fc1336f2aa664bb4bdcfe3ed9e4b0b54_pd.npz
956f3df65638412abc68be4f469c27f1,test,1,10.0,1overf,4,6,1004,351,1.8923427760601044,1006,ripser,1004,.\data\pd\956f3df65638412abc68be4f469c27f1_pd.npz
d830a7e7a0ea442ab6cf82a0c5d4992b,train,1,3.0,1overf,5,7,2018,1400,1.8464998006820679,8489,ripser,2018,.\data\pd\d830a7e7a0ea442ab6cf82a0c5d4992b_pd.npz
dae2f506c14c458b843e77a27139cefd,val,1,8.0,1overf,8,6,2008,836,1.8203342854976654,5895,ripser,2008,.\data\pd\dae2f506c14c458b843e77a27139cefd_pd.npz
64d9ae0ceebd443a937e5fc2baf11a65,train,1,5.0,1overf,6,7,2012,1237,1.8728765845298767,6158,ripser,2012,.\data\pd\64d9ae0ceebd443a937e5fc2baf11a65_pd.npz
